t,c,b,roival,motion,blink,ear,exposure_fluc,quality
18818,"CHALLENGE",0,29.77777777777778,0.0008710439350557173,1,0.23020576804045925,0.654296875,1
18834,"CHALLENGE",0,31.77777777777778,0.005781759107522275,0,0.2745923635345278,0,1
18866,"CHALLENGE",0,32.333333333333336,0.001581205138196902,1,0.2416716519648586,0.4768880208333144,1
18883,"CHALLENGE",0,32.55555555555556,0.004320541414701683,0,0.26527673594751244,0.06770833333334281,1
18900,"CHALLENGE",0,32.55555555555556,0.002594885390592195,1,0.24643250092597926,0,1
18916,"CHALLENGE",0,32.666666666666664,0.00022535160422941514,1,0.22861059114381338,0.4205729166666572,1
18933,"CHALLENGE",0,32.666666666666664,0.004107756450981393,1,0.2490016736412085,0,1
18949,"CHALLENGE",0,34,0.0015726481094087994,0,0.2634215143212293,0.3385416666666856,1
18965,"CHALLENGE",0,34,0.0022990872514380735,1,0.244339224959446,0,1
18980,"CHALLENGE",0,34.77777777777778,0.0010176499979455346,1,0.2123200747258838,0.1435546875,1
18996,"CHALLENGE",0,34.77777777777778,0.0018388359694942887,1,0.20371715245197636,0,1
19013,"CHALLENGE",0,36,0.0010540423216483556,1,0.22088095883356454,0.1705729166666572,1
19030,"CHALLENGE",0,36,0.002291077185911887,1,0.1954926784753679,0,1
19047,"CHALLENGE",0,36,0.0004176683576233369,1,0.228814705127919,0,1
19062,"CHALLENGE",0,36,0.00044701770908608593,1,0.2127394738183209,0,1
19080,"CHALLENGE",0,40.55555555555556,0.00015961053266083566,1,0.21602186455653333,1.9114583333333428,1
19098,"CHALLENGE",0,35.77777777777778,0.008977940782962107,1,0.23188436289768088,0,1
19117,"CHALLENGE",0,35.888888888888886,0.0033651799605046496,1,0.1693369228522693,0.4440104166666572,1
19132,"CHALLENGE",0,35.888888888888886,0.0026844874731426025,0,0.27326969215688346,0,1
19146,"CHALLENGE",0,35.888888888888886,0.0027396865809265745,1,0.23965209860857828,0,1
19162,"CHALLENGE",0,36,0.0008152343600639043,1,0.21976444241506352,0.05305989583334281,1
19176,"CHALLENGE",0,36,0.0024293666691138686,1,0.21893218469334072,0,1
19192,"CHALLENGE",0,35.888888888888886,0.000959691262952348,1,0.24873327970845557,0.056640625,1
19208,"CHALLENGE",0,35.888888888888886,0.0010143161682340167,1,0.24255935621607136,0,1
19224,"CHALLENGE",0,36.22222222222222,0.0004287074144230257,0,0.2582462156946767,0.0693359375,1
19238,"CHALLENGE",0,36.22222222222222,0.001143993088847943,1,0.24191948509722763,0,1
19253,"CHALLENGE",0,35.888888888888886,0.00039675418437306546,1,0.2392191667031083,0.11588541666665719,1
19267,"CHALLENGE",0,35.888888888888886,0.0030153137123530285,1,0.15800601755507068,0,1
19282,"CHALLENGE",0,35.888888888888886,0.0006960623915632599,1,0.17893851163387078,0.150390625,1
19298,"CHALLENGE",0,35.888888888888886,0.003450087106780764,1,0.0914148331087126,0,1
19314,"CHALLENGE",0,35.44444444444444,0.0019648630352218747,1,0.09607946250386355,0.3619791666666572,1
19328,"CHALLENGE",0,34.77777777777778,0.002847670047242276,1,0.07708754773266806,0,1
19344,"CHALLENGE",0,35,0.0010026359036811431,1,0.05931277071636006,0.3079427083333428,1
19366,"CHALLENGE",0,35,0.0022620866913558428,1,0.08460215181356633,0,1
19381,"CHALLENGE",0,34.77777777777778,0.000136411190553842,1,0.08004584779760827,0.11002604166665719,1
